-4.07		1100
-4.05		1104
-4.02		1108
-3.96		1112
-3.90		1116
-3.87		1120
-3.82		1124
-3.80		1128
-3.75		1132
-3.71		1136
-3.66		1140
-3.59		1144
-3.52		1148
-3.45		1152
-3.40		1156
-3.31		1160
-3.25		1164
-3.20		1168
-3.11		1172
-3.04		1176
-2.99		1180
-2.94		1184
-2.86		1188
-2.82		1192
-2.77		1196
-2.71		1200
-2.66		1204
-2.58		1208
-2.55		1212
-2.51		1216
-2.45		1220
-2.38		1224
-2.35		1228
-2.28		1232
-2.24		1236
-2.20		1240
-2.12		1244
-2.08		1248
-2.02		1252
-1.98		1256
-1.94		1260
-1.86		1264
-1.81		1268
-1.76		1272
-1.70		1276
-1.67		1280
-1.61		1284
-1.56		1288
-1.51		1292
-1.49		1296
-1.44		1300
-1.40		1304
-1.35		1308
-1.30		1312
-1.26		1316
-1.20		1320
-1.16		1324
-1.12		1328
-1.10		1332
-1.05		1336
-1.02		1340
-0.98		1344
-0.94		1348
-0.90		1352
-0.87		1356
-0.82		1360
-0.78		1364
-0.74		1368
-0.72		1372
-0.68		1376
-0.65		1380
-0.62		1384
-0.58		1388
-0.54		1392
-0.51		1396
-0.48		1400
-0.44		1404
-0.42		1408
-0.39		1412
-0.35		1416
-0.32		1420
-0.29		1424
-0.26		1428
-0.24		1432
-0.21		1436
-0.18		1440
-0.15		1444
-0.13		1448
-0.10		1452
-0.09		1456
-0.07		1460
-0.05		1464
-0.04		1468
0.00		1472
0.00		1476
0.00		1480
0.00		1484
0.00		1488
0.00		1492
0.00		1496
0.00		1500
0.00		1504
0.00		1508
0.00		1512
0.00		1516
0.00		1520
0.00		1524
0.00		1528
0.04		1532
0.05		1536
0.08		1540
0.10		1544
0.13		1548
0.15		1552
0.18		1556
0.22		1560
0.25		1564
0.29		1568
0.32		1572
0.36		1576
0.40		1580
0.44		1584
0.47		1588
0.51		1592
0.56		1596
0.60		1600
0.64		1604
0.68		1608
0.72		1612
0.78		1616
0.82		1620
0.87		1624
0.91		1628
0.95		1632
0.99		1636
1.03		1640
1.10		1644
1.14		1648
1.18		1652
1.24		1656
1.28		1660
1.33		1664
1.39		1668
1.44		1672
1.48		1676
1.54		1680
1.59		1684
1.65		1688
1.69		1692
1.76		1696
1.82		1700
1.88		1704
1.93		1708
1.99		1712
2.05		1716
2.12		1720
2.18		1724
2.22		1728
2.28		1732
2.38		1736
2.43		1740
2.52		1744
2.58		1748
2.65		1752
2.73		1756
2.76		1760
2.84		1764
2.89		1768
2.98		1772
3.05		1776
3.11		1780
3.17		1784
3.22		1788
3.30		1792
3.37		1796
3.42		1800
3.51		1804
3.61		1808
3.68		1812
3.74		1816
3.82		1820
3.89		1824
3.96		1828
4.06		1832
4.15		1836
4.25		1840
4.30		1844
4.38		1848
4.51		1852
4.53		1856
4.65		1860
4.71		1864
4.79		1868
4.84		1872
4.93		1876
5.01		1880
5.08		1884
5.14		1888
5.18		1892
5.22		1896
5.25		1900
